Ticker,L_Precision,L_Signals,KNN_RMSE,VWAP_Precision,VWAP_Signals,MOM_Precision,MOM_Signals
EIDPARRY.NS,0,0,10.287900827161536,0,0,43.19526627218935,169
EICHERMOT.NS,0,0,4.104457832979322,0,0,45.76271186440678,177
EIHOTEL.NS,0,0,4.104457832979322,0,0,45.76271186440678,177
ELECON.NS,0,0,8.60113269409791,0,0,57.06214689265536,177
ELGIEQUIP.NS,0,0,8.102326720257958,0,0,48.76543209876543,162
EMCURE.NS,0,0,8.102326720257958,0,0,48.76543209876543,162
EMAMILTD.NS,0,0,8.102326720257958,0,0,48.76543209876543,162
ENGINERSIN.NS,0,0,31.5061892310037,0,0,37.2093023255814,172
ENDURANCE.NS,0,0,31.5061892310037,0,0,37.2093023255814,172
ERIS.NS,0,0,2.3317323551446196,0,0,47.89473684210526,190
ESCORTS.NS,0,0,20.623398328243745,0,0,50.28571428571429,175
ETERNAL.NS,0,0,3.6008598399158025,0,0,48.73096446700508,197
FEDERALBNK.NS,0,0,2.7824509148577845,0,0,47.97979797979798,198
EXIDEIND.NS,0,0,2.7824509148577845,0,0,47.97979797979798,198
NYKAA.NS,0,0,2.7824509148577845,0,0,47.97979797979798,198
FINPIPE.NS,0,0,8.725104361733822,0,0,47.878787878787875,165
FACT.NS,0,0,8.725104361733822,0,0,47.878787878787875,165
FINCABLES.NS,0,0,8.725104361733822,0,0,47.878787878787875,165
FSL.NS,0,0,3.8158873363383763,0,0,55.19125683060109,183
GAIL.NS,0,0,1.906134579549781,0,0,42.13483146067416,178
FORCEMOT.NS,0,0,401.0779944321651,0,0,57.83783783783784,185
FIVESTAR.NS,0,0,401.0779944321651,0,0,57.83783783783784,185
GVT&D.NS,0,0,50.60939884573002,0.0,1,43.646408839779006,181
GMRAIRPORT.NS,0,0,50.60939884573002,0.0,1,43.646408839779006,181
GRSE.NS,0,0,43.34640163469335,0,0,47.56756756756757,185
GILLETTE.NS,0,0,3.529185616229133,0,0,53.191489361702125,188
GICRE.NS,0,0,43.34640163469335,0,0,47.56756756756757,185
GLAND.NS,0,0,18.222039885235336,0.0,4,38.50931677018634,161
GLENMARK.NS,0,0,23.464074811837598,0,0,49.45054945054945,182
GLAXO.NS,0,0,23.464074811837598,0,0,49.45054945054945,182
MEDANTA.NS,0,0,14.576358631620947,0,0,50.753768844221106,199
GPIL.NS,0,0,3.409298693838014,0,0,42.142857142857146,140
GODIGIT.NS,0,0,14.576358631620947,0,0,50.753768844221106,199
GODFRYPHLP.NS,0,0,59.96121496987267,0,0,49.68944099378882,161
GODREJCP.NS,0,0,7.68576037026911,0,0,48.9010989010989,182
GODREJAGRO.NS,0,0,7.68576037026911,0,0,48.9010989010989,182
GRANULES.NS,0,0,27.435048270250192,0,0,52.63157894736842,209
GODREJIND.NS,0,0,7.68576037026911,0,0,48.9010989010989,182
GODREJPROP.NS,0,0,9.388406800177844,0,0,52.63157894736842,190
GRAPHITE.NS,0,0,6.775268022567911,0,0,50.6578947368421,152
GRAVITA.NS,0.0,1,22.735583501936123,0,0,44.221105527638194,199
GRASIM.NS,0.0,1,22.735583501936123,0,0,44.221105527638194,199
GESHIP.NS,0,0,9.315831132139602,0,0,47.85276073619632,163
GUJGASLTD.NS,0,0,41.33203147004655,0,0,45.614035087719294,171
FLUOROCHEM.NS,0,0,41.33203147004655,0,0,45.614035087719294,171
GSPL.NS,0,0,3.2093628581712883,50.0,2,46.82080924855491,173
HEG.NS,0,0,3.2093628581712883,50.0,2,46.82080924855491,173
GMDCLTD.NS,0,0,3.2093628581712883,50.0,2,46.82080924855491,173
HBLENGINE.NS,0,0,11.843247499327187,0,0,59.195402298850574,174
HDFCBANK.NS,0,0,29.523920991704458,0,0,51.724137931034484,203
HDFCAMC.NS,0,0,11.749696743854729,0,0,49.75124378109453,201
HFCL.NS,0,0,5.941172330122505,0,0,51.578947368421055,190
HCLTECH.NS,0,0,11.749696743854729,0,0,49.75124378109453,201
HDFCLIFE.NS,0,0,5.941172330122505,0,0,51.578947368421055,190
HAPPSTMNDS.NS,0,0,5.711293508811113,0,0,42.4390243902439,205
HAVELLS.NS,0,0,11.727930471323683,0,0,49.246231155778894,199
HEROMOTOCO.NS,0,0,11.727930471323683,0,0,49.246231155778894,199
HEXT.NS,0,0,9.734015091305764,0,0,40.331491712707184,181
HSCL.NS,0,0,5.907580997500808,0,0,43.35260115606936,173
HINDALCO.NS,0,0,8.817170224914419,0,0,45.97156398104265,211
